,weather_2h
9376,4
15517,0
18773,0
1920,0
3720,0
27604,0
16301,4
3311,0
6195,0
21169,0
16982,4
24891,0
17491,0
6408,4
20785,4
15776,0
18864,0
26500,0
9931,0
19773,0
14959,4
14851,0
27687,0
2385,0
23289,0
20132,0
17573,0
21594,0
23437,0
26009,0
21501,4
24763,0
18796,0
3857,0
22913,0
4407,0
20919,4
22731,0
26414,0
10133,0
26160,0
3587,0
28272,0
23211,0
20270,0
13387,0
15049,4
19299,0
10300,0
7142,0
10737,0
27048,0
7626,0
10114,0
21807,4
24630,0
23427,0
24706,0
12066,0
9460,4
10708,0
4078,0
10840,0
8428,0
26021,0
21031,0
3940,0
7577,0
10604,0
17904,0
27679,0
5695,0
12541,1
5708,0
25185,4
26581,0
10846,0
27344,0
15863,0
293,0
10560,0
7256,0
18089,1
21517,4
2676,0
2631,0
20743,0
15666,0
10460,0
1146,4
19485,0
12110,4
20000,0
24301,0
1337,0
8051,0
2073,0
14248,4
12540,1
18375,4
1022,0
3047,0
26844,0
18515,0
16522,0
15190,0
21348,0
7333,0
111,0
2650,0
20387,4
20073,0
9742,0
26483,0
11068,0
1539,0
939,0
19999,0
19045,0
15969,0
7878,0
25610,0
12566,0
6644,4
27045,0
14569,4
20152,0
5882,2
13791,0
20737,0
5939,2
2277,0
21037,0
13987,0
28408,0
18764,0
26524,0
4052,1
23351,0
18045,0
11884,0
9536,0
4455,0
7120,0
12165,4
3824,0
16214,4
4024,1
24129,0
13338,0
6399,4
8210,0
1879,0
186,0
16885,4
8847,0
20769,0
24602,0
309,0
17347,4
8890,0
26773,0
15998,4
28052,0
13273,0
25969,0
14114,4
1633,0
14003,0
27917,4
25431,0
27476,0
26326,0
10944,0
12190,4
19450,0
16877,4
3253,0
19200,0
17898,0
24680,0
12585,0
23308,0
17544,0
21651,4
20751,0
11251,0
7745,0
7792,0
28335,0
15873,0
4477,0
11617,0
19471,0
8580,0
25034,4
11309,0
14341,4
24972,0
14885,0
11351,0
9439,4
20971,0
6692,0
20091,0
26509,0
17525,0
19456,0
6805,0
23656,0
195,0
7584,0
2149,0
24696,0
13369,4
16795,4
240,0
2919,0
13966,0
12460,4
17937,0
25322,0
1048,0
19256,0
6584,4
21777,4
17599,0
18856,0
11353,0
26023,0
5169,0
15696,1
3614,0
27352,0
15387,0
20897,4
7109,0
7812,0
19474,0
6411,4
9106,0
12503,0
5995,2
23635,0
4015,0
28231,0
2833,0
3252,0
6390,4
12076,4
13841,0
17077,4
27995,0
4454,0
16630,4
22659,0
19970,0
19171,0
22379,0
21122,4
5805,0
4191,0
15690,0
3689,0
7121,0
5060,0
27199,0
3346,0
11721,0
10313,0
10932,0
24225,0
12708,4
25493,0
18851,0
20380,4
21725,2
12128,4
10931,0
15315,0
14581,4
14913,4
13348,0
10984,0
21477,4
1066,4
17584,0
9064,0
5154,0
21838,4
23013,0
17752,0
3023,0
1677,0
8101,0
11724,0
8975,0
9208,0
15282,0
23715,0
16224,4
24880,0
5972,2
10288,0
12977,4
9136,0
858,0
22519,0
3029,0
6086,4
19427,0
15076,4
2835,0
17819,0
18915,0
19196,0
26350,0
28212,0
10796,0
27755,0
27933,4
18937,0
16098,4
22188,0
26088,0
13139,4
12996,4
27204,0
16647,4
13399,0
11279,0
14389,4
22809,0
16593,4
22251,0
24148,0
1922,0
5960,2
12900,4
25510,0
11187,0
22381,0
13423,4
9871,0
25031,4
22166,0
6706,0
23526,0
5576,0
23390,0
20735,0
22353,0
15436,0
26040,0
13079,4
20272,0
6967,0
22648,0
1045,0
27971,0
24463,0
14721,0
23117,0
4456,0
16804,4
18079,0
9533,0
22111,0
16531,0
23570,0
21162,4
12148,4
5742,0
9166,0
16349,4
27732,0
26904,0
19421,0
26044,0
16371,4
26458,0
23455,0
11744,0
18292,4
26506,0
12779,4
10938,0
12291,4
6611,4
6582,4
10490,0
28394,0
3945,0
22069,0
15166,0
24113,0
13309,0
11451,0
13114,4
16073,4
21995,0
4805,0
5146,0
26543,0
24898,0
4931,0
18573,0
2851,0
3137,0
17056,4
14906,0
11731,0
6784,0
1995,0
20973,0
14241,4
25040,0
7999,0
11461,0
2892,0
14728,0
13578,4
12125,4
11732,0
12183,4
10998,0
10340,0
19672,0
9133,0
13211,0
574,4
8349,0
3874,0
7639,0
21227,1
16376,4
15044,4
12781,4
20072,0
11596,0
19695,0
19347,0
25939,0
1575,0
27080,0
27611,0
20818,0
11010,0
484,4
13476,4
24889,0
20296,4
6925,0
15845,0
16094,4
1559,0
10738,0
19112,0
7487,0
18866,0
5339,0
1861,0
1857,0
18318,4
5309,0
19418,0
21970,0
8881,0
1377,0
214,0
26316,0
14883,0
23362,0
18006,0
603,4
20978,0
25728,0
22998,0
17505,0
14709,0
9592,0
20771,0
8979,0
26047,0
7594,0
24254,0
8976,0
23240,0
23651,0
15598,1
13845,0
1419,0
9502,0
14214,4
9636,0
15717,1
22112,0
16044,4
21977,0
12719,4
20676,0
20495,0
3804,0
17270,4
21648,4
15847,0
16731,4
11926,0
13271,0
20614,0
25035,4
27934,4
4150,0
11608,0
23758,0
18073,1
10101,0
14301,4
9168,0
5531,0
27168,0
341,4
23974,0
23443,0
5376,0
26222,0
7672,0
10726,0
27092,0
72,0
25317,0
13432,4
8596,0
1451,0
27122,0
5278,0
21933,0
17220,1
24797,0
25277,0
23460,0
22573,0
18293,4
15001,4
11125,0
4811,0
4261,0
13796,0
517,4
4784,0
24507,0
3335,1
622,0
19155,0
17742,0
17134,4
18962,0
24766,0
6423,4
14796,0
4988,0
497,4
8485,0
24998,4
7206,0
11272,0
11025,0
12908,4
21193,1
17449,0
13397,4
5127,0
16514,0
24341,0
6486,4
10939,0
20458,4
11642,0
3504,0
18728,0
5172,0
12266,4
19352,0
12691,4
22758,0
15659,0
3616,0
20983,0
25414,0
16507,0
18776,0
24206,0
27517,0
20846,0
2471,0
25096,4
4257,0
3006,0
12381,0
22539,0
15196,0
8478,0
20804,0
28198,0
4373,0
9411,4
22932,0
13015,4
25911,0
2772,0
13653,4
15329,0
26884,0
12548,0
18240,0
8259,0
8704,0
27916,4
20493,0
23121,0
4502,0
8294,0
5893,2
8206,0
6251,0
22582,0
20707,0
26721,0
15429,0
20188,0
14973,4
13766,4
6576,4
18666,0
7306,0
23513,0
27991,0
24631,0
16325,4
13976,0
13528,4
13060,4
25404,0
14639,0
22936,0
24793,0
20632,0
24489,0
11208,0
2355,0
17010,4
21623,4
6483,4
18980,0
20944,4
14977,4
22001,0
650,0
22027,0
7703,0
21470,4
17972,0
22151,0
550,4
6600,4
5845,0
21584,0
5875,0
22363,0
27832,0
282,0
24818,0
24368,0
4067,0
25705,0
24007,0
19983,0
13049,4
24665,0
8747,0
21130,4
21624,4
13673,4
2294,0
4136,0
17737,0
23006,0
15991,4
1597,0
1611,0
16645,4
25310,0
128,0
18847,0
2318,0
15569,1
9858,0
16483,0
17987,0
9965,0
15694,0
22153,0
20283,0
924,0
14671,0
23653,0
24139,0
13071,4
9452,4
27929,4
21896,0
2799,0
2590,0
3153,0
8212,0
13624,4
722,0
10578,0
15009,4
27974,0
1563,0
16187,4
11354,0
21882,0
10813,0
14797,0
19861,0
16430,4
8501,0
547,4
22695,0
19542,0
17189,4
2326,0
1028,0
24038,0
15075,4
1127,4
1169,4
25058,4
122,0
3039,0
3708,0
424,4
6778,0
2527,0
7134,0
19392,0
23903,0
4612,0
12131,4
13041,4
21771,4
5074,0
6135,2
24646,0
20076,0
12278,4
22419,0
1958,0
14206,4
12509,4
18852,0
10653,0
16058,4
18324,4
16933,4
4905,0
12044,0
5283,0
13502,4
12022,0
13521,4
14672,0
21591,0
25179,4
17339,4
9515,0
6738,0
26380,0
2577,0
8341,0
24027,0
6386,4
12153,4
27911,4
23480,0
10501,0
24805,0
16721,4
24968,0
10318,0
10090,0
23623,0
3105,0
11693,0
15747,0
2675,0
19348,0
24350,0
16296,4
15496,0
15255,0
24816,0
14235,4
688,0
5041,0
12793,4
9899,0
12740,4
26984,0
23444,0
17030,4
3993,0
10514,0
9054,0
9399,4
15008,4
27468,0
14018,0
12592,0
4208,4
12534,0
19764,0
20723,0
25041,4
9531,0
67,0
10607,0
26991,0
17935,0
20962,0
28056,0
12861,4
27918,4
9105,0
7260,0
2231,0
14818,0
877,0
11352,0
14096,4
6191,0
3636,0
27269,0
9503,0
8620,0
10420,0
20450,4
9681,0
15866,0
3953,0
24742,0
18585,0
13107,4
27009,0
18167,0
22247,0
2603,0
3801,0
7199,0
7640,0
5122,0
26811,0
22330,0
24915,0
24421,0
5821,0
25528,0
17745,0
12812,4
14064,0
19424,0
27342,0
3543,0
3930,0
2347,0
4926,0
10645,0
22207,0
26174,0
609,0
3615,0
24111,0
4026,0
2827,0
28070,0
18877,0
6455,4
2900,0
19391,0
428,4
21605,0
206,0
3663,0
14610,0
13448,4
8002,0
6481,4
14488,4
9767,0
23335,0
9206,0
11177,0
18121,0
4140,0
20463,0
17086,4
20024,0
7112,0
10296,0
15110,0
10097,0
8269,0
989,0
16853,4
9034,0
381,4
9435,4
5761,0
19195,0
23882,0
15779,0
14590,0
3644,0
5197,0
14737,0
14216,4
11990,0
8252,0
12967,4
27736,0
22255,0
16589,4
18037,0
20487,0
2884,0
26066,0
21150,4
15945,0
12886,4
23552,0
25181,4
17455,0
7868,0
7235,0
14616,0
8819,0
13460,4
5802,0
6368,4
17165,4
13492,4
944,0
25386,0
21206,0
19627,0
11096,0
24326,0
646,0
2688,0
11114,0
1529,0
1446,0
15446,0
16778,4
7061,0
24924,0
10171,0
15399,0
27424,0
22775,0
20156,0
12643,4
25626,0
6269,0
14782,0
17850,0
13159,0
22612,0
27075,0
7354,0
454,4
3640,0
18394,0
10878,0
18670,0
2366,0
25941,0
6035,2
20552,0
14860,0
887,0
336,4
7288,0
15924,0
17929,0
18627,0
20395,4
11175,0
7422,0
10655,0
4516,0
18688,0
23842,0
8700,0
7026,0
8131,0
6972,0
15244,0
4239,0
3832,0
13254,0
15057,4
20332,4
22385,0
3521,0
8755,0
1404,0
3244,0
8873,0
8477,0
18630,0
13592,4
7399,0
17284,4
22729,0
6711,2
2910,0
23607,0
13815,4
26939,0
18628,0
18277,0
12949,4
18443,0
26367,0
1602,0
2617,0
15507,0
28007,0
9590,0
23991,0
21898,0
7006,0
9440,4
5860,0
7832,0
23276,0
15033,4
315,0
20542,0
9071,0
28350,0
10757,0
1423,0
25571,0
8254,0
14151,4
9859,0
17009,4
5297,0
20353,4
9718,0
19332,1
15453,0
1738,1
18743,0
26416,0
23867,0
8406,0
701,0
20092,0
27506,0
20914,4
5003,0
9318,4
1437,0
23103,0
26986,0
2139,0
27800,0
23395,0
2731,0
4225,0
1344,0
11793,0
18433,0
18643,0
17190,4
12695,4
14099,4
115,0
24923,0
5561,0
7818,0
25069,4
16506,0
19215,0
13801,0
5319,0
4465,0
22996,0
3736,0
14570,4
23260,0
15032,4
978,0
11683,0
24868,0
12284,4
2597,0
26028,0
19525,0
4548,0
25785,0
3610,0
14186,4
725,0
27676,0
27129,0
897,0
18615,0
990,0
14171,4
17590,0
26610,0
1100,4
27035,0
20238,0
12214,4
16985,4
28259,0
23975,0
19648,0
2868,0
18645,0
23383,0
7293,0
14525,4
23127,0
4272,0
7377,0
15885,0
11941,0
1060,0
20019,1
14767,0
16307,4
12491,0
5762,0
3173,0
2093,0
25521,0
26566,0
4955,0
23686,0
12173,4
28286,0
5431,0
6780,0
396,4
4510,0
16526,0
14145,4
3933,0
5686,0
369,4
3746,0
23667,0
8843,0
19447,0
25855,0
18101,0
8134,0
5405,0
8337,0
21223,1
7270,0
1505,0
19300,0
8770,0
26795,0
6480,4
1023,0
27362,0
27389,0
8864,0
12236,4
3774,0
3668,0
1183,4
19910,0
21798,4
15471,0
13952,0
5054,0
13861,0
24402,0
25256,4
2239,0
6157,0
6745,0
3323,0
27079,0
27217,0
5817,0
12189,4
2148,0
1253,4
3586,0
9818,0
1342,0
9617,0
11494,0
8866,0
6343,0
19839,1
21338,0
10847,0
24767,0
577,4
21497,4
3772,0
4014,0
19931,0
20996,0
26582,0
18003,0
10184,0
21042,0
22349,0
9579,0
13698,4
15829,0
2666,0
9112,0
19511,0
3465,0
8146,0
18494,0
12029,0
3949,0
2669,0
22740,0
21209,4
9898,0
16510,0
8950,0
18119,0
6110,4
17864,0
22224,0
5373,0
13025,4
25303,0
12804,4
25088,4
11749,0
6679,4
26425,0
20958,0
5494,0
1084,4
23297,0
28090,0
2405,0
4813,0
24539,0
28121,0
10654,0
6554,4
17465,0
22026,0
24481,0
61,0
15868,0
23190,0
27491,0
22610,0
11343,0
9985,0
1538,0
9808,0
19715,0
12697,4
26556,0
11148,0
19122,0
21383,0
22930,0
22370,0
27452,0
16103,4
27121,0
12498,4
4901,0
25046,0
20149,0
21095,4
3876,0
15783,0
28289,0
8957,0
7920,0
23726,0
14499,4
1318,0
6235,0
13659,4
13974,0
27094,0
17887,0
8929,0
908,0
17081,4
898,0
9056,0
22935,0
7332,0
259,0
28227,0
10859,0
18413,0
22393,0
20560,0
432,4
26786,0
13478,4
28400,0
10158,0
423,4
3261,0
22811,0
22684,0
7015,0
23565,0
21076,0
24835,0
12170,4
3179,0
851,0
17477,0
1865,0
12389,0
10165,0
26131,0
25125,4
13145,4
9698,0
25060,4
6192,0
15723,0
1591,0
18140,0
21672,4
22855,0
18740,0
3766,0
17976,0
27071,0
8710,0
17601,0
12787,4
5928,2
21441,4
15201,0
1390,0
14242,4
15605,1
17054,4
2918,0
13341,0
6299,0
28334,0
13011,4
8980,0
1188,4
17840,0
16769,4
681,0
572,4
2194,0
7155,0
15081,4
5277,0
3254,0
26015,0
27319,0
13366,4
8697,0
19387,0
14867,0
6231,0
12234,4
430,4
3660,0
13353,0
23602,0
11363,0
25644,0
23554,0
12166,4
4313,0
25750,0
22202,0
21354,0
10927,0
18551,0
9198,0
20841,4
27828,0
5696,0
25999,0
14444,4
24344,0
14353,4
7361,0
13479,4
23371,0
18869,0
16627,4
10940,0
3327,0
22073,0
17108,4
25205,4
3227,0
27327,0
7958,0
8315,0
18058,0
8612,0
28016,0
23988,0
11772,0
11216,0
4524,0
21909,0
4721,0
2138,0
10009,0
12171,4
26709,0
14919,4
9227,0
2664,0
9652,0
13724,4
3524,0
5233,0
22310,0
16198,4
3620,0
4327,0
12201,4
6702,4
7294,0
10581,0
27421,0
14507,4
5370,0
2611,0
21131,4
28398,0
14345,4
7248,0
12372,0
26652,0
4757,0
20207,0
27597,0
10025,0
13802,0
25494,0
23930,0
11996,0
238,0
21664,4
18576,0
2071,0
19350,0
14207,4
25184,4
13590,4
18098,0
14379,4
9250,0
13282,0
13493,4
7853,0
14481,4
13136,4
10438,0
22505,0
643,0
23917,0
16570,4
13329,0
9969,0
23472,0
6007,2
25143,4
16092,4
9841,0
20679,0
21918,0
17983,0
14947,4
9281,4
15744,0
23493,0
12813,4
5863,0
10474,0
10058,0
23318,0
14808,0
22387,0
15497,0
13069,4
13281,0
9134,0
9484,4
10671,0
21774,4
1250,4
14255,4
21364,0
6620,4
2519,0
17184,4
21559,4
13444,4
17326,4
8362,2
13440,4
25443,0
27133,0
2996,0
7052,0
17598,0
8712,0
12746,4
1473,0
368,4
1108,4
18163,0
27745,0
26079,0
10138,0
25585,0
9207,0
15468,0
5749,0
1020,0
12149,4
8366,0
25175,4
23990,0
17969,0
16327,4
14889,0
4633,0
19795,0
5862,0
25496,0
27260,0
11637,0
10965,0
18238,0
6610,4
14308,4
21773,4
8660,0
17646,0
9776,0
7655,0
12621,0
19632,0
10971,0
4416,0
3594,0
26423,0
26286,0
8422,0
25818,0
23692,0
855,0
20259,0
6919,0
24979,0
21274,0
13029,4
630,0
28347,0
2369,0
4119,0
2734,0
19790,0
8403,0
17075,4
26712,0
25481,0
1501,0
13978,0
9007,0
1371,0
10677,0
19888,0
7254,0
20419,4
26421,0
17597,0
151,0
22120,0
21011,0
23120,0
11908,0
11292,0
17984,0
1963,0
23500,0
13332,0
12926,4
12603,4
16199,4
26434,0
10873,0
10489,0
9312,4
12137,4
12894,4
1139,4
9098,0
20906,4
26299,0
27715,0
13910,0
6432,4
3021,0
10821,0
10469,0
16121,4
3627,0
27488,0
12331,4
2798,0
19903,0
17348,4
18629,0
15827,0
18447,0
24866,0
26000,0
1859,0
11135,0
26933,0
7228,0
18843,0
23593,0
25341,0
22118,0
22730,0
2236,0
3396,0
16887,4
21265,0
1351,0
5350,0
20558,0
16937,4
12528,0
4535,0
5528,0
15208,0
17552,0
23625,0
1971,0
26062,0
22354,0
2420,0
18682,0
16703,4
3928,0
9921,0
14168,4
24492,0
9293,4
12546,0
19926,1
15711,1
15846,0
22697,0
13154,4
13315,0
19528,0
2887,0
6209,0
6356,4
14335,4
20345,4
11313,0
19184,0
15080,4
18555,0
22867,0
4340,0
14137,4
6527,4
11209,0
1583,0
1360,0
15273,0
4485,0
17511,0
20954,0
19847,1
2354,0
18945,0
6322,0
22683,0
12067,0
10753,0
22442,0
4698,0
5178,0
2943,0
1056,0
19905,0
27174,0
4655,0
18329,4
3963,0
19140,0
286,0
17762,0
10048,0
28404,0
2550,0
14911,4
25360,0
18306,4
1167,4
4925,0
16621,4
17838,0
1998,0
19875,0
8802,0
23932,0
26055,0
19225,0
12923,4
10292,0
12578,0
18733,0
5545,0
16302,4
5098,0
766,0
425,4
23897,0
28339,0
27293,0
27460,0
19792,0
12819,4
11906,0
16844,4
5090,0
24928,0
24265,0
21196,0
12552,0
23632,0
23283,0
22072,0
6540,4
11821,0
9305,4
13774,4
17535,0
13898,0
24280,0
9026,0
1296,0
17163,4
5657,0
20989,0
6452,4
22450,0
24932,0
10372,0
25723,0
8611,0
7752,0
23197,0
1580,0
23340,0
11762,0
20553,0
23060,0
19906,0
21380,0
6497,4
19855,0
21006,0
25411,0
3235,0
2019,0
23767,0
20169,0
7439,0
5196,0
18196,0
17059,4
5961,2
18593,0
2535,0
8551,0
10046,0
7867,0
14257,4
798,0
7963,0
9160,0
6018,2
9266,0
28221,0
11659,0
2687,0
4417,0
24727,0
9541,0
21690,1
11966,0
21060,0
12686,4
8080,0
18863,0
12881,4
8394,0
5097,0
22947,0
16134,4
14199,4
10411,0
5668,0
15780,0
18966,0
1398,0
14469,4
14807,0
18484,0
9119,0
24822,0
19307,1
6769,0
8602,0
26621,0
1762,0
2521,0
19490,0
12310,4
24639,0
941,0
28004,0
13641,4
17702,0
28290,0
26253,0
3526,0
13675,4
27451,0
10852,0
26424,0
26113,0
27430,0
20361,4
27274,0
11703,0
14339,4
6835,0
8878,0
19514,0
5690,0
15204,0
21953,0
9507,0
12162,4
14593,0
24028,0
16654,4
971,0
750,0
26514,0
11826,0
24545,0
26523,0
27557,0
26729,0
2395,0
17900,0
21230,0
11534,0
26310,0
3182,0
17147,4
10161,0
6099,4
20856,0
10582,0
22322,0
27166,0
24935,0
8769,0
10614,0
9589,0
24242,0
6562,4
11184,0
1816,4
2111,0
28409,0
1568,0
17337,4
7427,0
1645,0
24075,0
14941,4
6459,4
10964,0
19620,0
6596,4
21543,4
17882,0
15895,0
4563,0
27028,0
7635,0
23064,0
3574,0
25960,0
2487,0
22413,0
801,0
10635,0
28304,0
835,0
6647,4
7629,0
17103,4
23821,0
1678,0
11283,0
5347,0
1799,4
7788,0
334,0
17450,0
22577,0
6672,2
4063,0
3064,0
24436,0
24363,0
10558,0
22685,0
20404,4
13960,0
8144,0
24094,0
11047,0
16365,4
21793,4
15011,4
12420,0
10022,0
184,0
7189,0
27938,4
25843,0
18493,0
10439,0
6196,0
7486,0
8830,0
7455,0
4920,0
17453,0
17980,0
47,0
1308,0
21669,4
27299,0
20969,0
28403,0
9109,0
23764,0
24396,0
5375,0
20812,0
13062,4
7051,0
22490,0
7881,0
2212,0
7407,0
1618,0
772,0
17741,0
12093,4
5454,0
23817,0
9152,0
26269,0
12134,4
28022,0
20294,4
26412,0
10503,0
12442,0
19136,0
22050,0
16663,4
27842,0
4522,0
3219,0
1424,0
27297,0
23819,0
11600,0
4754,0
19946,0
7562,0
27101,0
20114,0
20413,4
24541,0
12230,4
4953,0
28328,0
13733,4
16678,4
3850,0
2813,0
17566,0
11021,0
21004,0
15305,0
13043,4
11913,0
21457,4
6762,0
28188,0
21956,0
6219,0
8324,0
23615,0
1500,0
24077,0
407,4
8916,0
24213,0
9405,4
25329,4
17363,4
1276,4
16789,4
27566,0
26054,0
18069,0
24459,0
24959,0
14549,4
24678,0
19962,0
5619,0
27592,0
18439,0
3818,0
6687,4
23645,0
8376,2
22313,0
718,0
516,4
15449,0
2825,0
16168,4
7091,0
9956,0
25292,0
10759,0
18131,0
23417,0
27159,0
19151,0
23802,0
9934,0
15639,0
9992,0
1078,4
18992,0
14046,0
16185,4
24672,0
12888,4
2543,0
2069,0
26626,0
3680,0
8135,0
14691,0
4546,0
23952,0
24737,0
22433,0
2697,0
21284,0
9689,0
22420,0
18663,0
17148,4
7327,0
5680,0
489,4
18691,0
7558,0
1665,0
4763,0
19439,0
1801,4
19748,0
16007,4
21333,0
20247,0
12524,0
22491,0
7069,0
24252,0
28346,0
3240,0
28243,0
9369,4
20138,0
10894,0
19761,0
6207,0
2727,0
8574,0
8767,0
7749,0
1704,0
3877,0
26741,0
357,4
2117,0
785,0
28024,0
26983,0
3450,0
5864,0
2706,0
86,0
27617,0
20479,0
10562,0
23150,0
9448,4
9939,0
22804,0
14902,0
10881,0
13334,0
16671,4
18601,0
9158,0
7188,0
5264,0
5040,0
5480,0
8936,0
27734,0
11715,0
23929,0
22369,0
22024,1
10011,0
6201,0
8097,0
3099,0
2456,0
20517,0
902,0
27434,0
6426,4
10698,0
24359,0
20281,0
17623,0
28060,0
373,4
2582,0
10928,0
19987,1
15803,0
9257,0
13274,0
735,0
14829,0
22788,0
23771,0
4129,0
11931,0
22581,0
14744,0
12766,4
8038,0
17803,0
6597,4
20184,0
3523,0
11945,0
17066,4
16338,4
16886,4
17596,0
1774,4
5276,0
2297,0
26792,0
26386,0
6902,0
23029,0
21536,4
19381,0
3505,0
23414,0
815,0
1867,0
2451,0
20014,0
7829,0
18142,0
7430,0
17689,0
1567,0
17554,0
7387,0
20120,0
6499,4
1097,4
26369,0
12572,4
16019,4
11081,0
5765,0
21382,0
11827,0
6608,4
4094,1
26327,0
18007,0
5288,0
4228,0
10693,0
1640,0
22721,0
11411,0
18803,0
1706,0
28381,0
18522,0
25173,4
19784,1
4206,4
25128,4
14550,4
6577,4
22741,0
1357,0
5637,0
17335,4
19872,0
28200,0
26785,0
12290,4
18797,0
507,4
13593,4
18393,0
15356,0
18907,0
21182,1
9688,0
5884,0
12932,4
26637,0
14333,4
21044,0
9150,0
7381,0
15012,4
6044,2
3189,0
23827,0
13157,0
9878,0
18599,0
2012,0
13977,0
27815,0
9171,0
4555,0
25711,0
16951,4
21804,4
21751,1
13602,4
19460,0
20522,0
15678,0
12052,0
22859,0
16594,4
3665,0
12876,4
17701,1
7247,0
6965,0
5771,0
13642,4
15804,0
2775,0
5677,0
2213,0
9798,0
24246,0
17759,0
22003,0
1514,0
27812,0
21026,0
15339,0
18552,0
443,4
14101,4
25594,0
24231,0
17382,4
4822,0
6290,0
1540,0
15171,0
1355,0
16981,4
22754,0
23676,0
27659,0
15630,0
853,0
4381,0
24838,0
8074,0
10013,0
9403,4
18110,0
21562,0
27610,0
28228,0
24260,0
14722,0
25079,4
23520,0
25646,0
10816,0
27175,0
9052,0
20199,0
26740,0
23939,0
21406,0
20591,0
19177,0
13515,4
23057,0
2572,0
24394,0
4011,0
2842,0
6146,0
15227,0
1075,4
6916,0
11359,0
9952,0
22104,0
27847,0
757,0
4098,0
1623,0
22523,0
12049,0
25553,0
24741,0
7593,0
3499,0
22977,0
2308,0
13785,4
20949,0
11615,0
19896,0
14240,4
27315,0
6991,0
27262,0
28130,0
27873,0
17539,0
27083,0
10640,0
16863,4
26616,0
16547,4
13840,0
1970,0
15026,4
21696,1
21561,0
14068,0
27290,0
26403,0
13119,4
16479,0
20584,0
28214,0
28009,0
4006,0
11515,0
5412,0
20410,4
11043,0
14038,0
6027,2
26377,0
14736,0
17571,0
1570,0
22552,0
5730,0
20196,0
7944,0
26180,0
20764,0
2630,0
7161,0
6001,2
10205,0
3185,0
25709,0
24186,0
9972,0
11074,0
27627,0
20867,0
27313,0
10398,0
2629,0
5046,0
1215,4
18383,4
14228,4
9929,0
254,0
11038,0
3133,0
21519,4
18609,0
10836,0
11669,0
25357,0
20861,0
22042,0
28401,0
17636,0
24258,0
3941,0
19810,0
110,0
12878,4
6917,0
22444,0
3768,0
7755,0
3067,0
4389,0
24266,0
14918,4
17923,0
8054,0
27371,0
1527,0
19364,0
16290,4
4583,0
20710,0
255,0
6693,0
21455,4
19081,0
10462,0
21346,0
26911,0
8436,0
25676,0
2565,0
2944,0
25228,4
7092,0
1385,0
2620,0
27337,0
13156,0
14875,0
4252,0
3812,0
10384,0
7376,0
24000,0
1450,0
14287,4
24856,0
26948,0
27229,0
22733,0
11370,0
4441,0
11446,0
19552,0
343,4
18715,0
12154,4
10014,0
2593,0
19071,0
13468,4
1009,0
23169,0
2537,0
21689,4
13816,0
13330,0
5504,0
12297,4
3828,0
13298,0
21313,0
10130,0
18427,0
12397,0
10403,0
7763,0
6113,2
10377,0
17126,4
21281,0
15560,1
4533,0
1749,2
14963,4
25372,0
11158,0
5359,0
2718,0
27066,0
19488,0
19733,0
25534,0
9758,0
19290,0
25833,0
13111,4
25020,4
4330,0
8692,0
19957,0
17577,0
15113,0
235,0
41,0
21545,4
18064,0
18097,0
10752,0
19487,0
24340,0
27237,0
1978,0
16147,4
9835,0
2095,0
22833,0
22563,0
3669,0
15270,0
17717,1
7122,0
2667,0
2301,0
2928,0
21955,0
18982,0
4800,0
22680,0
4436,0
11430,0
12406,0
7928,0
22609,0
13554,4
23835,0
9911,0
10534,0
12955,4
519,4
28356,0
10545,0
1735,0
7437,0
26542,0
18633,0
17470,0
25092,4
24828,0
6062,2
14436,4
6024,2
13945,0
15756,0
21491,4
13773,4
22424,0
13560,4
12671,4
22968,0
2767,0
19409,0
7753,0
10422,0
16932,4
6046,2
4738,0
1119,4
3676,0
1059,0
22732,0
6128,4
19469,0
6629,4
24523,0
21152,4
8751,0
18414,0
18514,0
11368,0
18731,0
17411,4
23206,0
20528,0
8868,0
6695,0
20824,0
20885,0
18083,0
18284,4
11726,0
13711,4
1462,0
19702,0
13822,0
27786,0
18181,0
20366,4
26592,0
6599,4
10156,0
20242,0
21599,0
3831,0
5225,0
1627,0
1095,4
17920,0
22514,0
24892,0
8714,0
23731,0
1530,0
2233,0
8898,0
5186,0
17071,4
25612,0
4669,0
13956,0
13737,4
28251,0
28119,0
3518,0
4693,0
17283,4
4494,0
12168,4
6948,0
6178,0
11142,0
19295,1
27200,0
24689,0
12647,4
12500,0
16439,4
17409,4
4480,0
15583,1
2063,0
9740,0
24877,0
24872,0
8468,0
23664,0
23711,0
737,0
23381,0
21010,0
6767,0
28115,0
14786,0
10450,0
412,4
15506,0
18476,0
25196,4
27785,0
566,4
17681,1
12103,4
25788,0
2531,0
2647,0
9936,0
9446,4
2470,0
9683,0
19949,0
953,0
5213,0
14792,0
14480,4
19004,0
15279,0
19900,0
1849,4
10957,0
16867,4
7802,0
11236,0
23016,0
7860,0
18850,0
16220,4
26142,0
15365,0
26034,0
9051,0
7719,0
28152,0
4934,0
8648,0
9388,4
5796,0
4701,0
1488,0
13102,4
639,0
16726,4
13359,0
20715,0
23534,0
27241,0
12842,4
1768,0
19601,0
27823,0
21984,0
721,0
3336,0
5486,0
6830,0
19692,0
14805,0
7545,0
9385,4
3145,0
17771,0
12258,4
23934,0
16571,4
4476,0
20217,0
22779,0
22982,0
9430,4
21706,1
20681,0
12716,4
